listing_id,high,medium,low
7063668,0.0208406,0.196905,0.782254
7042996,0.0296864,0.174816,0.795498
7049354,0.000125818,0.00159781,0.998276
7083745,0.000461097,0.0052419,0.994297
7002487,0.000867261,0.0248745,0.974258
6952948,0.0466297,0.561182,0.392188
6978591,0.0155295,0.094035,0.890435
7044687,0.00655676,0.139692,0.853751
7142691,0.0819885,0.452717,0.465294
6968025,0.0062438,0.0578977,0.935858
6965260,0.245302,0.083625,0.671073
7076708,0.339229,0.524806,0.135965
6960069,0.0472863,0.363587,0.589127
7060480,0.0402459,0.261824,0.69793
7032272,0.0106633,0.140321,0.849016
7011335,0.000474767,0.00826668,0.991259
7068975,0.0857187,0.409248,0.505034
7002957,0.192867,0.517895,0.289237
7025088,0.181578,0.215221,0.603201
7054664,0.00771543,0.195556,0.796728
6999546,0.0090065,0.0847742,0.906219
7140380,0.000258799,0.0040685,0.995673
7021914,0.00675469,0.155134,0.838111
6953549,0.114802,0.528253,0.356945
7043585,0.0175071,0.448372,0.534121
7074126,0.0729993,0.409863,0.517137
7052964,0.000250614,0.00850296,0.991246
6986436,0.0394654,0.363532,0.597003
6962548,0.0100271,0.103022,0.886951
7052571,0.0792508,0.525422,0.395327
7068797,0.00314655,0.0282923,0.968561
7006223,0.0202753,0.236614,0.74311
6978663,0.0407635,0.30523,0.654006
7080084,0.0153237,0.181058,0.803619
6978287,0.0117991,0.130709,0.857492
6989327,0.064354,0.369228,0.566418
6993632,0.00702518,0.170354,0.822621
6957617,0.00117255,0.019437,0.97939
6995005,0.599567,0.254028,0.146405
7062226,0.0292285,0.179675,0.791097
7081860,0.0298747,0.401916,0.568209
7156255,0.000981231,0.00801763,0.991001
6967216,0.168749,0.405669,0.425582
7038976,0.000729564,0.0416196,0.957651
6985408,0.0503565,0.561752,0.387891
7054521,0.0132678,0.26352,0.723212
7201568,0.336533,0.495421,0.168046
6968305,0.0581015,0.407034,0.534864
7083298,0.00504716,0.0876372,0.907316
7073209,0.00137927,0.0197814,0.978839
6960888,0.384695,0.504052,0.111253
6961128,0.00153145,0.0141892,0.984279
7056620,0.00808692,0.0198036,0.972109
7040845,0.293822,0.32132,0.384858
7080296,0.00368423,0.0391095,0.957206
7059189,0.000891056,0.061054,0.938055
7153425,0.00722452,0.0556979,0.937078
6989571,0.0601234,0.260094,0.679783
7052446,0.00305541,0.072586,0.924359
7029995,0.00996573,0.0878154,0.902219
7051780,0.12237,0.380972,0.496658
7056990,0.000181969,0.00233055,0.997487
7019769,0.271568,0.455051,0.273381
7072653,0.0130369,0.228281,0.758682
7047855,0.0541662,0.45486,0.490974
7049899,0.0347634,0.364017,0.601219
6999093,0.00135868,0.0465417,0.9521
7027850,0.0123773,0.0829929,0.90463
7132812,0.855003,0.125347,0.0196499
7032591,0.152747,0.419996,0.427258
6987081,0.0543406,0.373243,0.572416
7055702,0.00121653,0.00273821,0.996045
7078265,0.00348807,0.0600855,0.936427
7081983,0.0303598,0.368332,0.601308
7012821,0.000202018,0.00181191,0.997986
6990919,0.109836,0.567852,0.322312
7068066,0.000265366,0.00732534,0.992409
7057245,0.197255,0.558918,0.243827
7066564,0.000183035,0.00778937,0.992028
7168185,0.00124991,0.00993003,0.98882
7007695,0.521239,0.339493,0.139268
7018046,0.00223669,0.0337908,0.963972
6988572,0.0576397,0.490632,0.451729
6994671,0.00465544,0.107973,0.887371
7056635,4.2868e-05,0.00104568,0.998911
7048027,0.26692,0.390486,0.342594
7015189,0.0225406,0.351773,0.625687
6994262,0.00340144,0.0984376,0.898161
7010277,0.00498305,0.0873279,0.907689
7062124,0.906346,0.078621,0.0150328
7000164,0.00309322,0.0696533,0.927254
7073148,0.000152447,0.00518819,0.994659
7000367,0.00767601,0.107104,0.88522
7063634,0.00435594,0.0868859,0.908758
6954913,0.000441194,0.00651612,0.993043
7033070,0.00688134,0.0603693,0.932749
7039033,0.00322005,0.0611873,0.935593
6965634,0.000114311,0.00436007,0.995526
6970598,0.389297,0.459311,0.151392
6975534,0.164096,0.468392,0.367512
7209900,0.0923168,0.376706,0.530978
7079375,0.041827,0.278838,0.679335
6979130,0.000313898,0.0061703,0.993516
6980004,0.670812,0.262225,0.0669631
7063326,0.0231627,0.297032,0.679805
7043174,0.236122,0.503907,0.259971
7040049,0.0578898,0.36154,0.58057
7051049,0.00299226,0.0250236,0.971984
7224315,0.136013,0.404026,0.459961
7018035,0.00364303,0.0398832,0.956474
6996765,0.0140667,0.0739872,0.911946
6983366,0.609294,0.293109,0.0975965
7032338,0.00176067,0.00468239,0.993557
7006773,0.0194804,0.538029,0.44249
6997674,0.140245,0.490219,0.369535
7101146,0.00155711,0.0222513,0.976192
6962659,0.012496,0.0855917,0.901912
7082715,0.210137,0.426939,0.362924
7022796,0.00868175,0.107369,0.883949
7004288,0.600031,0.296938,0.103031
7027486,0.000234613,0.00616875,0.993597
7180149,0.0515001,0.250715,0.697785
7019543,0.00269835,0.0173939,0.979908
7053148,0.00304274,0.0396041,0.957353
6980031,0.220084,0.200082,0.579834
7021756,0.00136006,0.0215115,0.977128
6970398,0.00303539,0.0930914,0.903873
7032271,0.0402157,0.0991911,0.860593
7010191,0.135981,0.401349,0.46267
7111002,0.000579677,0.00405066,0.99537
6967874,0.0025892,0.111454,0.885957
7046635,0.0371773,0.233431,0.729392
6984341,0.0703411,0.457401,0.472258
7011367,0.00038193,0.0142398,0.985378
6954072,0.00477882,0.0867333,0.908488
7045013,0.073234,0.476935,0.449831
7014833,0.000627681,0.00891612,0.990456
7109468,0.0385069,0.145087,0.816406
7013278,0.0490062,0.387282,0.563712
7067963,0.0191085,0.04797,0.932921
7021354,0.0128784,0.0968865,0.890235
7041834,0.00737314,0.0678274,0.924799
7000542,0.0148962,0.242358,0.742746
7006343,0.128126,0.497649,0.374225
7039240,0.0118522,0.192859,0.795289
7030704,0.00375453,0.0703607,0.925885
7148300,0.0275876,0.29591,0.676503
6969381,0.0421346,0.201654,0.756211
6994955,0.00272151,0.0997954,0.897483
6999407,0.000493857,0.0189666,0.98054
6951937,0.0213767,0.0646579,0.913965
7012078,0.00981237,0.0712591,0.918929
6976555,0.526759,0.390852,0.0823883
6967717,0.0767519,0.488881,0.434367
6954260,0.0785299,0.386784,0.534686
7036928,0.0162422,0.216144,0.767614
7026637,0.30485,0.428726,0.266424
7060837,0.0250571,0.272578,0.702365
6960717,0.334464,0.480232,0.185304
7031216,0.208979,0.523382,0.267638
6956254,0.00126976,0.0149337,0.983797
6969577,0.00248457,0.0420735,0.955442
7051122,0.00698652,0.0576388,0.935375
6987781,0.0610835,0.291094,0.647823
6973756,0.0102299,0.0492693,0.940501
7044061,0.228293,0.3998,0.371907
6954128,0.0588316,0.378547,0.562622
7021340,0.00425333,0.0981081,0.897639
7058177,0.0401075,0.297972,0.661921
7001873,0.0305769,0.267636,0.701787
7109336,0.0533166,0.244498,0.702186
6978558,0.0100155,0.0679718,0.922013
7062112,0.469087,0.301347,0.229566
7007890,0.464272,0.39056,0.145169
6979204,0.0142246,0.172915,0.81286
7061125,0.0156576,0.0974192,0.886923
7045809,0.000771423,0.00907152,0.990157
7058949,0.0396519,0.547062,0.413286
6991194,0.0261423,0.291474,0.682383
6952445,0.00638558,0.163733,0.829881
7036179,0.00666193,0.1058,0.887538
7013255,0.312432,0.398103,0.289465
7018530,0.253843,0.354956,0.391201
7058793,0.00143951,0.0272767,0.971284
7020607,0.00122757,0.0159932,0.982779
7039980,0.0531205,0.312599,0.63428
6979334,0.000787794,0.0128495,0.986363
7122708,0.000835132,0.0162193,0.982946
7017400,0.0511296,0.387858,0.561012
7064360,0.0174087,0.0964599,0.886131
6973971,0.0057282,0.0661295,0.928142
6982931,0.00048074,0.00784492,0.991674
7002975,0.111025,0.239465,0.64951
6971536,0.0274388,0.0874841,0.885077
7047960,0.188182,0.361291,0.450527
7021334,0.0184702,0.0933044,0.888225
7007500,0.0438791,0.540633,0.415488
6955801,0.00144322,0.0206379,0.977919
7114523,0.000614944,0.00776327,0.991622
7048101,0.133486,0.59014,0.276374
7004068,0.000120296,0.00345335,0.996426
6978807,0.00395333,0.0839544,0.912092
7060507,0.137916,0.373814,0.48827
7063067,0.000178721,0.00152043,0.998301
7050372,0.0294927,0.258207,0.712301
7006928,0.0117994,0.0578877,0.930313
7032290,0.280791,0.423741,0.295468
7186313,0.155401,0.551772,0.292827
6961619,0.000391403,0.00690142,0.992707
7010601,0.0259181,0.203496,0.770586
7037539,0.00588717,0.0170625,0.97705
7073544,0.025572,0.276329,0.698099
6977028,0.00127934,0.0265708,0.97215
7057276,0.0799615,0.290211,0.629828
6988828,0.0883737,0.45268,0.458947
7002558,0.128693,0.391189,0.480118
6965003,0.00406277,0.12005,0.875887
7004647,0.234599,0.523077,0.242324
7028821,0.0511848,0.396295,0.55252
7002333,0.0133741,0.105572,0.881054
7028900,0.0129884,0.190401,0.79661
6974721,0.0484384,0.351481,0.60008
6954472,0.0752726,0.646509,0.278218
7073024,0.000747214,0.00993542,0.989317
6992485,0.000354189,0.00762291,0.992023
6966646,0.0607562,0.653197,0.286046
6958268,0.061323,0.631321,0.307356
6964748,0.0904434,0.387037,0.52252
6984046,0.0545819,0.453703,0.491715
6996613,0.0806734,0.548149,0.371178
6995132,0.00115937,0.0157056,0.983135
6962601,0.254761,0.593271,0.151969
7064535,0.018381,0.215074,0.766545
7009995,0.0658642,0.435163,0.498972
6969845,0.00310665,0.05102,0.945873
7021046,0.25079,0.490865,0.258345
7165571,0.198501,0.331716,0.469783
6971557,0.00504843,0.0588709,0.936081
6969826,0.0526558,0.621429,0.325916
7070689,0.0123892,0.240414,0.747196
6973694,0.0114234,0.314972,0.673605
7029821,0.00806108,0.135317,0.856622
6993804,0.161274,0.441775,0.39695
6970502,0.170824,0.590938,0.238238
7004792,0.000910653,0.0340106,0.965079
7018703,0.0654894,0.213398,0.721113
7082299,0.0135185,0.0653654,0.921116
6992985,0.188469,0.552145,0.259386
6965176,0.465966,0.33587,0.198165
7001971,0.172622,0.524388,0.30299
7058185,0.00536036,0.076551,0.918089
7018121,0.00117522,0.00961966,0.989205
6986199,0.00189077,0.0424354,0.955674
7051602,0.000167947,0.00441114,0.995421
7003457,0.0477581,0.217879,0.734363
7010525,0.00276468,0.05047,0.946765
7010046,0.000905398,0.0351159,0.963979
7059633,0.124793,0.511411,0.363796
7004860,0.0774046,0.542653,0.379942
7069569,0.356302,0.369973,0.273725
6961356,0.0050524,0.0161476,0.9788
7061222,0.00221075,0.0485271,0.949262
6985327,0.911656,0.0796509,0.00869295
7089677,0.000727294,0.00438627,0.994886
7037257,0.000619305,0.00843558,0.990945
7060162,0.0773259,0.423808,0.498866
6975366,0.0578748,0.583007,0.359119
6998193,0.0988169,0.239023,0.66216
6975470,0.414941,0.417486,0.167574
7046365,0.0113312,0.236286,0.752383
7061044,0.0268038,0.358278,0.614918
6997668,0.112708,0.419214,0.468077
7005485,0.0229717,0.149989,0.827039
7063687,0.0128522,0.169009,0.818139
6993664,0.0617644,0.330859,0.607377
6969095,0.00160279,0.0055023,0.992895
7034559,9.75624e-05,0.00131577,0.998587
7040079,0.0431651,0.393841,0.562994
7005171,0.00060026,0.00903784,0.990362
6952635,0.0129714,0.128081,0.858948
7041609,0.0474762,0.353769,0.598754
7042836,0.00128529,0.0414781,0.957237
7024760,0.0493749,0.251647,0.698978
6953277,0.0137719,0.378764,0.607464
7079659,0.10912,0.43362,0.45726
6979350,0.0268799,0.168251,0.804869
7157513,0.672758,0.226763,0.100479
7024762,0.0162736,0.258063,0.725663
7009247,0.0461034,0.0852847,0.868612
6972754,0.00168088,0.0393563,0.958963
7040214,0.000436767,0.00765361,0.99191
6964972,0.117987,0.555154,0.326859
7065959,0.0384913,0.52182,0.439689
7007964,0.20646,0.523021,0.270519
7040584,0.000255656,0.00743962,0.992305
7079079,0.0201769,0.253372,0.726451
7042301,0.00246745,0.0125775,0.984955
7071960,0.250439,0.613314,0.136247
7008471,0.0476302,0.446234,0.506136
7059815,0.00046921,0.00785695,0.991674
7079558,0.0194654,0.396679,0.583856
7008609,0.220213,0.625029,0.154758
7076901,0.794512,0.169928,0.0355596
6981581,0.0091538,0.0469361,0.94391
7035236,0.000214145,0.00621333,0.993573
7045677,0.00150531,0.0115428,0.986952
7064630,0.0256537,0.280697,0.693649
6991001,0.1255,0.442807,0.431693
7037789,0.00251587,0.026898,0.970586
7050824,0.137259,0.477738,0.385003
7045952,0.000723117,0.00737403,0.991903
7045419,0.00597415,0.0477198,0.946306
6962677,0.0101641,0.243649,0.746186
7007009,0.00624018,0.0713508,0.922409
7002697,0.0537045,0.312281,0.634014
6977710,0.12729,0.099344,0.773366
6959133,0.0528259,0.264039,0.683135
6995362,0.0346866,0.414464,0.550849
7023373,0.552192,0.352497,0.0953103
6966413,0.00026416,0.00477538,0.99496
6964012,0.501724,0.227436,0.270841
7057647,0.0705467,0.313942,0.615512
7197709,0.00184033,0.0470631,0.951097
7029928,0.000844452,0.0246429,0.974513
6968164,0.363291,0.294533,0.342176
6986153,0.00989866,0.0743712,0.91573
7040431,0.00111409,0.0111939,0.987692
7019637,0.0021641,0.0185202,0.979316
7180405,0.00434108,0.077382,0.918277
6983551,0.114214,0.28391,0.601877
7011481,0.00284732,0.0135631,0.98359
7045706,0.00284094,0.0237813,0.973378
7040957,0.000708553,0.0235652,0.975726
7051154,0.0014074,0.0132428,0.98535
7073566,0.00163413,0.00968221,0.988684
7032167,0.0727528,0.354965,0.572282
7170384,0.0400511,0.244144,0.715805
7054934,0.0104684,0.253587,0.735945
6972995,0.0241209,0.253273,0.722606
7074124,0.000252669,0.00505203,0.994695
7163176,0.0226127,0.259081,0.718306
7003220,0.0208863,0.310208,0.668906
7591885,0.16612,0.333256,0.500624
7083141,0.0271917,0.268127,0.704681
7022284,0.0226322,0.270182,0.707186
6957221,0.0275649,0.363255,0.60918
7075313,0.00223373,0.00896331,0.988803
7047883,0.00120171,0.0275568,0.971241
6985838,0.00025747,0.00624572,0.993497
7183908,0.122435,0.35413,0.523435
6969656,0.242506,0.549015,0.208479
7011381,0.000109773,0.00146037,0.99843
7078909,0.0373252,0.283773,0.678902
6986250,0.0428148,0.430613,0.526573
7003233,0.0817755,0.437529,0.480696
6977944,0.0710198,0.39306,0.53592
7149497,0.00322544,0.0302024,0.966572
7053526,0.00672591,0.1378,0.855474
7039296,0.202588,0.391819,0.405594
7017604,0.230455,0.554834,0.214712
7003466,0.34763,0.478009,0.174361
6977577,0.000284684,0.00299832,0.996717
7029475,0.0227937,0.274603,0.702603
6959536,0.0189575,0.199491,0.781551
7073095,0.000376085,0.00554626,0.994078
7071057,0.00218441,0.0426094,0.955206
7026872,0.00576494,0.0856474,0.908588
6952543,0.191551,0.547403,0.261046
6967814,0.00120357,0.0644965,0.9343
7021388,0.0154155,0.127088,0.857497
7031762,0.0248223,0.289851,0.685327
7055760,0.0932888,0.55567,0.351041
7025749,0.00165359,0.00550391,0.992843
7130707,0.00316352,0.0729885,0.923848
7006124,0.00873573,0.116217,0.875048
6983400,0.0431654,0.401957,0.554878
7080000,0.0273078,0.400223,0.572469
6965703,0.000287584,0.00213071,0.997582
7044434,0.215816,0.595812,0.188372
7049538,0.00780797,0.167879,0.824313
7110872,0.0466834,0.394689,0.558628
7012216,0.0621999,0.279555,0.658245
7034073,0.00740716,0.0578704,0.934722
7072686,0.155659,0.312786,0.531555
7022263,0.0102181,0.223691,0.766091
7042889,0.577392,0.318066,0.104542
7032367,0.381491,0.480919,0.137591
6978557,0.00228635,0.0884761,0.909238
7172659,0.0228078,0.247158,0.730035
6995525,0.0107312,0.0838884,0.90538
7063376,0.0362155,0.177896,0.785889
7066132,0.000360003,0.0149791,0.984661
7070540,0.0424889,0.352312,0.6052
6968111,0.00717958,0.0693347,0.923486
7013131,0.000227082,0.00346059,0.996312
7073666,0.00109798,0.0136671,0.985235
7078289,0.00140489,0.0229755,0.97562
7041460,0.141295,0.548132,0.310573
7041767,0.00870106,0.071301,0.919998
7035681,0.0381717,0.274078,0.687751
7005174,0.00331,0.0256363,0.971054
7201309,0.0508514,0.241682,0.707467
7177813,0.064477,0.347879,0.587644
7021135,0.00339252,0.0539815,0.942626
7023983,0.00757209,0.300729,0.691698
7064404,0.0159211,0.250794,0.733285
7054451,0.0227834,0.31235,0.664866
7038781,0.0141742,0.184351,0.801475
7132129,0.0351226,0.157475,0.807403
7006598,0.0376294,0.190975,0.771395
6998286,0.000330317,0.00695389,0.992716
6957811,0.00112334,0.0211507,0.977726
6977396,0.000144308,0.00321374,0.996642
7067824,0.0125117,0.0648256,0.922663
6999067,0.00412112,0.0703646,0.925514
7049049,0.000309247,0.0142956,0.985395
7000954,0.0134566,0.194882,0.791661
7205933,0.0911215,0.421112,0.487767
6955498,0.00309977,0.0196774,0.977223
7076185,0.0062012,0.0321983,0.961601
7077502,0.000250038,0.00586048,0.993889
7020211,0.471147,0.459758,0.0690946
7042999,0.0617188,0.555289,0.382992
7141745,0.00787265,0.0595855,0.932542
6956956,0.00214747,0.00975318,0.988099
7077618,0.000117146,0.00298358,0.996899
6982045,0.0960284,0.448432,0.45554
7076606,0.0413582,0.353906,0.604736
7067742,0.000472417,0.00668381,0.992844
7002598,0.00234216,0.0842733,0.913385
7222432,0.398315,0.458405,0.14328
7007963,0.213449,0.426187,0.360364
6979023,0.163915,0.479592,0.356492
7067801,0.00261104,0.0178681,0.979521
7015876,0.0706738,0.393861,0.535465
7024207,0.192951,0.343146,0.463903
6984871,0.000634518,0.00342239,0.995943
6953561,0.374462,0.414529,0.211009
7068330,3.9994e-05,0.00247419,0.997486
7227161,0.106197,0.635587,0.258216
6978769,0.307044,0.52663,0.166326
7079236,0.000534296,0.0012492,0.998216
7019869,0.0156057,0.15776,0.826635
6976497,0.103613,0.210465,0.685922
7039620,0.0677744,0.537508,0.394717
7004455,0.84995,0.106147,0.0439031
7234095,0.00342912,0.0642447,0.932326
6967813,0.000891648,0.0135821,0.985526
6958530,0.00171358,0.0669082,0.931378
6960031,0.125106,0.301181,0.573713
7031191,0.0101685,0.158268,0.831564
7019486,0.0281102,0.205135,0.766754
7056169,0.855379,0.130108,0.0145129
7130145,0.00673672,0.0930006,0.900263
7002868,0.174528,0.453386,0.372086
6971007,0.166893,0.409822,0.423284
7063526,0.079616,0.525118,0.395266
7053883,0.10723,0.355572,0.537198
7045600,0.00127666,0.021802,0.976921
7019783,0.00257241,0.0313225,0.966105
7084391,0.294368,0.516496,0.189135
7019380,0.00484372,0.0697887,0.925368
7000816,0.245474,0.522583,0.231943
6970958,0.364965,0.402836,0.232199
6984729,0.0356817,0.193631,0.770687
7041132,0.00216411,0.0599324,0.937904
7190357,0.000204367,0.00494533,0.99485
7004449,0.0117103,0.200917,0.787373
7032704,0.00360776,0.127092,0.8693
6976032,0.00588731,0.132452,0.86166
7020854,0.00100472,0.0147417,0.984254
7017070,0.0460769,0.35868,0.595243
7155070,0.00944796,0.012213,0.978339
7055249,0.0246543,0.296827,0.678519
7034868,3.30638e-05,0.00177286,0.998194
6958235,0.0554051,0.442273,0.502322
6976383,0.0789456,0.644688,0.276367
7080199,0.00161438,0.0225302,0.975855
7031308,0.0214472,0.232141,0.746411
6971473,0.0073848,0.12691,0.865705
7064717,0.000425635,0.0128044,0.98677
6996171,0.00197037,0.0352996,0.96273
6971066,0.07706,0.609924,0.313016
7032159,0.463722,0.351786,0.184492
7041864,0.127279,0.689397,0.183324
7028326,0.0456556,0.257007,0.697338
7008459,0.050703,0.74508,0.204217
7030867,0.0455188,0.353326,0.601155
7021601,0.00264381,0.0277056,0.969651
7045378,0.0215712,0.155049,0.82338
7229694,0.0170156,0.156058,0.826926
6998781,0.00497532,0.0285685,0.966456
7025559,0.0106973,0.098271,0.891032
7067452,0.0124116,0.226105,0.761484
7043881,0.0441779,0.354743,0.601079
7007284,0.0135333,0.380744,0.605723
7030422,0.186744,0.514073,0.299183
7065678,0.0125075,0.2238,0.763692
7163351,0.000267958,0.00136928,0.998363
6980571,0.0948603,0.712022,0.193118
7056452,0.000391746,0.0112965,0.988312
7001822,0.0950379,0.430769,0.474193
7031607,0.285622,0.509162,0.205216
7006775,0.0784691,0.455884,0.465647
7065944,0.00075129,0.00683687,0.992412
6979323,0.000249481,0.0104725,0.989278
6999227,0.00457956,0.0342094,0.961211
6966570,0.177384,0.58749,0.235126
7178603,0.337574,0.572262,0.0901642
6965238,0.0522143,0.232839,0.714947
7037386,0.0193784,0.341385,0.639236
6992872,0.120975,0.658505,0.220519
6980122,0.078953,0.189786,0.731261
7071137,0.00121233,0.0120896,0.986698
7007339,0.184243,0.560124,0.255633
6965737,0.0013742,0.0189542,0.979672
7125471,0.0362576,0.442515,0.521227
7001008,0.00079983,0.0142832,0.984917
6986852,0.0840496,0.318451,0.597499
7024244,0.0634199,0.340241,0.596339
7016690,0.104782,0.516324,0.378894
6994587,0.0563847,0.636604,0.307012
7025120,0.0216074,0.144231,0.834162
6974714,0.00348286,0.0266642,0.969853
7074521,0.00154864,0.0178269,0.980624
7119484,0.00175229,0.0365331,0.961715
7013904,0.00445256,0.0765964,0.918951
7014026,0.000384457,0.019524,0.980092
7071374,0.00166955,0.0207323,0.977598
6976419,0.00880419,0.110968,0.880228
7080937,0.000311097,0.00464961,0.995039
6970334,0.414608,0.455422,0.12997
7043535,0.0659106,0.653958,0.280131
7163921,0.786306,0.184713,0.0289812
7043731,0.0853302,0.459343,0.455327
7008423,0.030557,0.338134,0.631309
7754429,0.203429,0.460129,0.336441
7063575,0.00292126,0.0133479,0.983731
6952545,0.069384,0.317353,0.613263
6964660,0.0605773,0.439515,0.499908
7071167,0.00696359,0.109472,0.883564
7025407,0.014293,0.174065,0.811642
6994804,0.0271104,0.150574,0.822315
6975690,0.00783624,0.17482,0.817344
7015831,0.00318278,0.0774877,0.91933
7033618,0.128407,0.390121,0.481473
6968664,0.706281,0.241453,0.0522667
7229233,0.00283217,0.0404547,0.956713
7114092,0.054936,0.378783,0.566281
6994481,0.811098,0.0993267,0.0895756
6956872,0.0467043,0.3349,0.618396
7072061,0.225911,0.527309,0.24678
7017376,0.0288051,0.361139,0.610056
7023209,0.0525254,0.235073,0.712402
7042072,0.0305941,0.15652,0.812885
7051341,0.000915282,0.0146592,0.984426
7136673,0.188634,0.263151,0.548214
7054805,0.0293985,0.309371,0.66123
6958416,0.0772262,0.454477,0.468296
6958434,0.269588,0.547958,0.182455
6994162,0.000327706,0.00200543,0.997667
6971738,0.209108,0.444033,0.346858
7075450,0.01225,0.236999,0.750751
7026333,0.0158008,0.128041,0.856158
7162205,0.00545446,0.0945477,0.899998
7011324,0.000193371,0.00459858,0.995208
6980718,0.00205196,0.0364702,0.961478
7072673,0.0056288,0.0695617,0.924809
7062056,0.000650833,0.0457172,0.953632
7183360,0.0299149,0.115301,0.854784
6967251,0.220749,0.301141,0.47811
7004477,0.00173138,0.0543682,0.9439
6983519,0.0780935,0.548384,0.373522
6964571,0.00152766,0.0309632,0.967509
7027911,0.00868855,0.270849,0.720462
6997062,0.00965576,0.245473,0.744871
7009448,0.012147,0.191379,0.796474
6974268,0.0690458,0.492179,0.438775
7069343,0.00717292,0.106391,0.886436
7038706,0.183782,0.568219,0.247999
7019806,0.013671,0.111113,0.875216
7072378,0.216138,0.583641,0.200221
7083789,0.00254358,0.00724242,0.990214
7019848,0.00862583,0.091079,0.900295
6985282,0.0279757,0.145611,0.826413
7007570,0.0398434,0.409939,0.550218
7130057,0.00912662,0.0113438,0.97953
6977115,0.157058,0.478689,0.364253
7011884,0.00546706,0.107862,0.886671
7072940,0.00584945,0.0223357,0.971815
7077471,0.000369411,0.00990854,0.989722
6955252,0.0294853,0.171588,0.798927
7064965,0.000165899,0.00274936,0.997085
7138405,0.00374473,0.0249725,0.971283
7009714,0.00257497,0.0423328,0.955092
7062618,0.0189949,0.123464,0.857541
7049944,0.0377435,0.238301,0.723956
7037846,0.393193,0.376689,0.230118
7048507,0.00388926,0.00810261,0.988008
7044610,0.198876,0.58908,0.212044
7055848,0.223556,0.510752,0.265693
7081415,0.000359328,0.0125527,0.987088
7699419,0.0421935,0.372213,0.585594
7068873,0.00250186,0.0192864,0.978212
7044605,0.539319,0.372009,0.0886712
7044160,0.0255928,0.43613,0.538277
6977178,0.00235955,0.0266473,0.970993
7073012,0.000624149,0.017414,0.981962
7128242,0.000628672,0.0117279,0.987643
7007602,0.0700928,0.495465,0.434442
7043199,0.0407206,0.256822,0.702458
7002751,0.0242605,0.273896,0.701843
6952584,0.0280019,0.168355,0.803643
6972673,0.0355154,0.296443,0.668042
6994495,0.307298,0.441507,0.251194
7051603,0.000538003,0.0126077,0.986854
7010796,0.301533,0.67243,0.0260371
6999930,0.0138433,0.409469,0.576688
7002848,0.264494,0.497708,0.237798
7055309,0.152667,0.55664,0.290692
6973396,0.00828905,0.141608,0.850103
7234059,0.21515,0.594737,0.190113
7011529,0.568623,0.391478,0.0398997
6963461,0.000853113,0.0120949,0.987052
7018060,0.00067705,0.0129113,0.986412
6983855,0.00532661,0.0158353,0.978838
7010178,0.00277431,0.123463,0.873763
6974362,0.00562262,0.200434,0.793944
7056411,0.000280249,0.00415989,0.99556
6986848,0.0302425,0.21051,0.759247
6954783,0.0065427,0.0396623,0.953795
7019179,0.000421166,0.00128987,0.998289
6999879,0.0127954,0.203735,0.78347
7027714,0.227447,0.388254,0.384298
6992300,0.000482547,0.00736246,0.992155
7233203,0.25103,0.492679,0.25629
7024296,0.0137312,0.289476,0.696793
6973276,0.0593724,0.217667,0.722961
6958460,0.401306,0.348129,0.250565
6997072,0.357196,0.484426,0.158378
7032425,0.0102862,0.249311,0.740403
7000094,0.0156061,0.27188,0.712514
7031984,0.014332,0.135049,0.850619
7144505,6.87503e-05,0.0023515,0.99758
6972469,0.000115948,0.00317507,0.996709
6954416,0.00981714,0.111039,0.879144
7072527,0.0262317,0.140389,0.833379
7049518,0.0302278,0.355122,0.61465
7048901,5.53387e-05,0.00107721,0.998868
7065320,0.0018218,0.0626133,0.935565
7035663,0.174891,0.648367,0.176742
7044497,0.346095,0.3127,0.341205
6962901,0.0325294,0.220897,0.746573
7033656,0.317168,0.3852,0.297632
6995108,0.0504048,0.371425,0.578171
7054875,0.0168621,0.108387,0.874751
7025376,0.0739411,0.356011,0.570047
7088081,0.0219381,0.415623,0.562439
6969865,0.312791,0.518715,0.168494
6975446,0.0795406,0.373065,0.547394
6995508,0.0017909,0.0141459,0.984063
7021721,0.00586183,0.0899925,0.904146
6971806,0.0886691,0.368635,0.542696
7011764,0.00536528,0.179549,0.815085
7026074,0.0179197,0.136485,0.845595
7064231,0.00666278,0.109906,0.883431
7032208,0.798911,0.172895,0.0281942
7018348,0.00177064,0.102899,0.89533
7206764,0.000393171,0.0120592,0.987548
7183170,0.0731988,0.307969,0.618832
6982329,0.0466944,0.271559,0.681747
7060761,0.0147094,0.330382,0.654909
7020127,0.165324,0.229873,0.604803
6966491,0.0636995,0.236413,0.699888
7058113,0.0203742,0.246553,0.733073
7030824,0.131565,0.474071,0.394364
7035454,6.23358e-05,0.00177797,0.99816
7097229,0.00230078,0.0454716,0.952228
7078818,0.00791383,0.0330122,0.959074
7008703,0.154722,0.673282,0.171996
6990000,0.020586,0.157812,0.821602
7070611,0.0226682,0.36887,0.608462
7038097,0.000872407,0.00807176,0.991056
6957374,0.0101774,0.171276,0.818547
6956194,0.0213388,0.167076,0.811585
7026572,0.0144627,0.0761123,0.909425
6993686,0.113442,0.434673,0.451885
7070330,0.0162902,0.175088,0.808622
6989307,0.000767261,0.0191628,0.98007
6954914,0.00991712,0.0296751,0.960408
7197055,0.0156589,0.0684616,0.915879
7079349,0.0084033,0.178566,0.81303
7016285,0.0277576,0.283615,0.688628
6969876,0.124766,0.550355,0.324878
